Image_path,Label
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_067.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_068.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_069.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_070.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_071.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_072.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_073.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_074.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_075.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_076.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_077.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_078.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_079.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_080.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_081.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_082.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_083.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_084.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_085.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_086.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_087.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_088.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_089.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_090.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_091.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_092.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_093.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_094.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_095.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_096.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_097.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_098.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_099.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_100.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_101.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_102.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_103.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_104.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_105.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_106.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_107.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_108.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_109.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_110.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_111.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_112.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_113.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_114.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_115.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_116.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_117.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_118.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_119.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_120.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_121.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_122.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_123.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_124.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_125.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_126.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_127.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_128.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_129.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_130.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_131.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_132.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_133.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_134.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_135.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_136.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_137.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_138.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_139.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_140.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_141.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_142.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_143.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_144.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_145.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_146.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_147.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_148.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_149.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_150.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_151.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_152.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_153.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_154.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_155.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_156.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_157.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_158.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_159.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_160.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_161.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_162.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_163.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_164.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_165.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_166.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_167.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_168.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_169.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_170.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_171.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_172.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_173.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_174.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_175.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_176.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_177.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_178.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_179.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_180.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_181.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_182.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_183.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_184.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_185.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_186.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_187.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_188.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_189.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_190.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_191.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_192.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_193.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_194.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_195.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_196.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_197.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_198.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_199.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_200.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_201.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_202.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_203.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_204.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_205.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_206.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_207.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_208.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_209.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_210.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_211.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_212.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_213.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_214.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_215.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_216.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_217.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_218.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_219.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_220.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_221.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_222.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\koi_223.bmp,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_1 (1).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_1 (10).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_1 (11).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_1 (12).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_1 (13).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_1 (14).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_1 (15).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_1 (16).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_1 (17).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_1 (18).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_1 (19).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_1 (2).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_1 (20).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_1 (21).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_1 (22).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_1 (23).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_1 (24).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_1 (25).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_1 (26).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_1 (27).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_1 (3).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_1 (4).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_1 (5).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_1 (6).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_1 (7).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_1 (8).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_1 (9).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_2 (1).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_2 (10).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_2 (11).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_2 (12).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_2 (13).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_2 (14).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_2 (15).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_2 (16).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_2 (17).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_2 (18).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_2 (19).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_2 (2).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_2 (20).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_2 (21).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_2 (3).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_2 (4).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_2 (5).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_2 (6).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_2 (7).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_2 (8).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_2 (9).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_3 (1).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_3 (10).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_3 (11).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_3 (12).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_3 (13).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_3 (14).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_3 (15).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_3 (16).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_3 (17).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_3 (18).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_3 (19).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_3 (2).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_3 (20).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_3 (21).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_3 (22).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_3 (23).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_3 (24).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_3 (25).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_3 (26).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_3 (27).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_3 (28).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_3 (3).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_3 (4).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_3 (5).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_3 (6).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_3 (7).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_3 (8).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_3 (9).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_4 (1).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_4 (10).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_4 (11).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_4 (12).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_4 (13).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_4 (14).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_4 (15).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_4 (16).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_4 (17).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_4 (18).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_4 (19).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_4 (2).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_4 (20).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_4 (21).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_4 (22).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_4 (23).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_4 (24).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_4 (25).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_4 (26).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_4 (27).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_4 (28).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_4 (29).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_4 (3).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_4 (30).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_4 (31).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_4 (32).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_4 (33).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_4 (34).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_4 (35).jpg,LISIL
c:\Users\IA\Desktop\citology pipeline Train\Dataset\Tile\LISIL\LSIL_4 (36).jpg,LISIL
